agg_trade_id,timestamp_utc,timestamp_ms,symbol,price,quantity,side,is_buyer_maker
3246151937,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72550.0,0.697,BUY,False
3246151938,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72550.1,0.006,BUY,False
3246151939,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72550.2,0.107,BUY,False
3246151940,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72550.3,0.634,BUY,False
3246151941,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72550.4,0.065,BUY,False
3246151942,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72550.5,0.137,BUY,False
3246151943,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72550.6,0.007,BUY,False
3246151944,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72550.7,1.766,BUY,False
3246151945,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72550.8,0.007,BUY,False
3246151946,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72550.9,0.005,BUY,False
3246151947,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72551.0,0.002,BUY,False
3246151948,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72551.1,0.397,BUY,False
3246151949,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72551.3,0.004,BUY,False
3246151950,2026-04-11T13:12:08.066000,1775913128066,BTCUSDT,72551.4,0.008,BUY,False
3246151951,2026-04-11T13:12:08.066000,1775913128066,BTCUSDT,72551.5,0.013,BUY,False
3246151952,2026-04-11T13:12:08.066000,1775913128066,BTCUSDT,72551.6,0.418,BUY,False
3246151953,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72551.7,0.009,BUY,False
3246151954,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72551.8,0.101,BUY,False
3246151955,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72552.0,0.041,BUY,False
3246151956,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72552.2,1.225,BUY,False
3246151957,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72552.3,0.059,BUY,False
3246151958,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72552.4,0.002,BUY,False
3246151959,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72552.6,0.004,BUY,False
3246151960,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72552.7,0.006,BUY,False
3246151961,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72552.8,0.002,BUY,False
3246151962,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72552.9,0.005,BUY,False
3246151963,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72553.0,0.005,BUY,False
3246151964,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72553.1,0.194,BUY,False
3246151965,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72553.3,0.008,BUY,False
3246151966,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72553.4,0.002,BUY,False
3246151967,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72553.5,0.013,BUY,False
3246151968,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72553.6,0.626,BUY,False
3246151969,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72553.7,0.006,BUY,False
3246151970,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72553.8,0.036,BUY,False
3246151971,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72554.1,0.003,BUY,False
3246151972,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72554.2,0.019,BUY,False
3246151973,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72554.4,0.041,BUY,False
3246151974,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72554.5,0.041,BUY,False
3246151975,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72554.6,0.002,BUY,False
3246151976,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72554.8,0.657,BUY,False
3246151977,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72554.9,0.002,BUY,False
3246151978,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72555.0,0.589,BUY,False
3246151979,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72555.1,0.024,BUY,False
3246151980,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72555.3,0.055,BUY,False
3246151981,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72555.4,0.103,BUY,False
3246151982,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72555.5,0.003,BUY,False
3246151983,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72555.7,0.002,BUY,False
3246151984,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72555.8,0.292,BUY,False
3246151985,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72555.9,0.002,BUY,False
3246151986,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72556.0,0.011,BUY,False
3246151987,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72556.1,0.003,BUY,False
3246151988,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72556.2,0.139,BUY,False
3246151989,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72556.3,0.275,BUY,False
3246151990,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72556.4,0.008,BUY,False
3246151991,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72556.5,0.228,BUY,False
3246151992,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72556.7,0.074,BUY,False
3246151993,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72556.8,0.014,BUY,False
3246151994,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72556.9,0.139,BUY,False
3246151995,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72557.0,0.013,BUY,False
3246151996,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72557.1,0.401,BUY,False
3246151997,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72557.2,0.14,BUY,False
3246151998,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72557.3,0.607,BUY,False
3246151999,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72557.5,0.002,BUY,False
3246152000,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72557.6,0.035,BUY,False
3246152001,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72557.7,0.314,BUY,False
3246152002,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72557.8,0.005,BUY,False
3246152003,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72557.9,0.057,BUY,False
3246152004,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72558.0,0.011,BUY,False
3246152005,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72558.1,0.082,BUY,False
3246152006,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72558.2,0.006,BUY,False
3246152007,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72558.3,0.041,BUY,False
3246152008,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72558.4,0.012,BUY,False
3246152009,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72558.5,0.651,BUY,False
3246152010,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72558.6,0.004,BUY,False
3246152011,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72558.8,0.005,BUY,False
3246152012,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72558.9,0.001,BUY,False
3246152013,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72559.1,0.013,BUY,False
3246152014,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72559.2,0.002,BUY,False
3246152015,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72559.3,0.002,BUY,False
3246152016,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72559.4,0.002,BUY,False
3246152017,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72559.5,0.168,BUY,False
3246152018,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72559.6,0.118,BUY,False
3246152019,2026-04-11T13:12:08.075000,1775913128075,BTCUSDT,72559.7,0.002,BUY,False
3246152020,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72559.8,5.745,BUY,False
3246152021,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72559.9,0.034,BUY,False
3246152022,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72560.0,0.022,BUY,False
3246152023,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72560.1,0.003,BUY,False
3246152024,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72560.2,0.002,BUY,False
3246152025,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72560.3,0.002,BUY,False
3246152026,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72560.4,0.1,BUY,False
3246152027,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72560.5,0.005,BUY,False
3246152028,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72560.6,0.269,BUY,False
3246152029,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72560.7,0.013,BUY,False
3246152030,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72560.8,1.193,BUY,False
3246152031,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72560.9,0.005,BUY,False
3246152032,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72561.0,0.006,BUY,False
3246152033,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72561.1,0.003,BUY,False
3246152034,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72561.3,0.01,BUY,False
3246152035,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72561.4,0.073,BUY,False
3246152036,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72561.6,0.008,BUY,False
3246152037,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72561.7,0.004,BUY,False
3246152038,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72561.8,0.011,BUY,False
3246152039,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72562.0,0.012,BUY,False
3246152040,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72562.2,0.396,BUY,False
3246152041,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72562.3,0.012,BUY,False
3246152042,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72562.5,0.007,BUY,False
3246152043,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72562.6,0.003,BUY,False
3246152044,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72562.9,8.318,BUY,False
3246152045,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72563.0,0.004,BUY,False
3246152046,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72563.1,0.002,BUY,False
3246152047,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72563.2,0.007,BUY,False
3246152048,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72563.3,0.002,BUY,False
3246152049,2026-04-11T13:12:08.076000,1775913128076,BTCUSDT,72563.4,0.033,BUY,False
